id,name,organization,latitude‎,longitude‎
11690,Главный корпус Музея Мирового океана (аквариумы),mincult,54.7066,20.5005
11613,Соловецкий государственный историко-архитектурный и природный музей-заповедник,mincult,65.0239,35.7113
11454,Тепикинский историко-краеведческий музей,mincult,50.66,41.9109
11434,Чернышковский казачий музей истории и этнографии,mincult,48.425,42.2233
11428,Историко-краеведческий музей Светлоярского муниципального района,mincult,48.481,44.7851
11425,Суровикинский историко-краеведческий музей,mincult,48.6118,42.8576
11420,Среднеахтубинский историко- краееведческий музей,mincult,48.7049,44.8587
11417,Серафимовичский литературно-краеведческий музей,mincult,49.5724,42.7167
11414,Руднянский историко-краеведческий музей,mincult,50.7948,44.5598
11409,Октябрьский историко-краеведческий музей,mincult,47.9686,43.6534
11406,Нехаевский историко-краеведческий музей,mincult,50.4061,41.7491
11403,Новониколаевский районный краеведческий музей,mincult,50.9763,42.3653
11401,Историко-краеведческий музей Новоаннинского муниципального района,mincult,50.5296,42.666
11400,Михайловский краеведческий музей,mincult,50.0547,43.2353
11398,Ленинский районный историко-краеведческий музей,mincult,48.6942,45.1995
11395,Котовский историко-краеведческий музей,mincult,50.3195,44.8059
11391,Кумылженский историко-краедческий музей,mincult,49.88,42.589
11389,Киквидзенский краеведческий музей,mincult,50.7416,43.0585
11386,Историко-краеведческий музей Котельниковского муниципального района,mincult,47.6288,43.1457
